1942;1299;PA;09904;74973;0163729;CHARQUE DIANTEIRO PCT              ;000005;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738008
1942;1299;PA;09904;75013;0166669;COSTELA SUINA SALGADA PACOTE       ;000010;000001;00;20190430;GE01W071;GE01W071;PL;000010;00001738011
1942;1299;PA;09904;75018;0166317;PE SUINO SALGADO PACOTE            ;000010;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738010
1942;1299;PA;20778;00002;1173634;QA RABO SUI SALGADO QUALITA 400G   ;000001;000015;00;20190430;GE01W071;GE01W071;PL;000001;00001738991
1942;1299;PA;20778;00006;1173638;QA CNE SALGADA PERNIL QUALITA 400G ;000001;000020;00;20190430;ULJA1817;GE01P765;PL;000002;00001738992
1942;1299;PA;20778;00007;1173639;QA COSTELA SALGADA QUALITA 400G    ;000001;000020;00;20190430;ULJA1817;GE01P765;PL;000002;00001738994
1942;1299;PA;22124;18175;0325080;BACON FATIADO SADIA        250G BAF;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001738177
1942;1299;PA;22124;39444;3810804;BACON DEF CUBOS SADIA POTE 140G BAC;000001;000024;00;20190430;ULJA1817;GE01P765;PL;000002;00001739351
1942;1299;PA;39124;02318;4272991;LING PAIO PERDIGAO 370G PAV        ;000001;000024;00;20190430;ULJA1817;GE01P765;PL;000002;00001739425
1942;1299;PA;40778;01873;0123983;BACON PRIETO PCT KG                ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001737964
1942;1299;PA;59959;00079;1165802;QA LING PAIO QUALITA 300G          ;000001;000018;00;20190430;GE01W071;GE01W071;PL;000001;00001738951
1942;1299;PA;59959;00085;1176545;QA BACON DEF CUBOS POTE 140G       ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001739025
1942;1299;PA;75010;00025;1127810;KIT FEIJOADA ADELLE 600GR          ;000001;000016;00;20190430;GE01W071;GE01W071;PL;000001;00001738743
1942;1299;PA;75141;00595;1114315;BACON FATIADO SEARA 250GR          ;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001738672
1942;1299;PA;75141;00599;1106594;LING PAIO SEARA 370G               ;000001;000024;00;20190430;ULJA1817;GE01P765;PL;000002;00001738616
1942;1299;PA;75141;00777;1114314;BACON CUBOS SEARA 140GR            ;000001;000036;00;20190430;GE01W071;GE01W071;PL;000001;00001738671
1942;1299;PA;75141;00784;0263870;BACON TABLETE SEARA KG             ;000008;000001;00;20190430;GE01W071;GE01W071;PL;000008;00001738159
1965;1299;PA;04934;00916;8726308;PANESPONJA SPONTEX L3P2 CORES      ;000001;000024;00;20190430;GE01W071;GE01W071;PL;000001;00001712109
0957;1299;PA;05949;03740;5686810;CESTO P/ MULT BRANCO BR1 6LT ASTRA ;000001;000004;00;20190430;GE01W071;GE01W071;PL;000001;00001711999
1965;1299;PA;46372;00009;3913864;QA FLANELA M 33X53 QUALITA         ;000001;000024;00;20190430;ULJP062 ;GE01P765;PL;000003;00001711817
1965;1299;PA;59120;00002;1171537;QA ESPONJA ANTIADERE NAO RISCA AZL ;000001;000060;00;20190430;ULJP062 ;GE01P765;PL;000003;00001711556
1965;1299;PA;59125;02567;0155304;VASSOURA PIACALUX STA MARIA REF 169;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001710885
1965;1299;PA;59125;03708;1119180;ROLO ADESIVO STA MARIA             ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001711387
1965;1299;PA;02198;07281;7075087;COADOR MELITTA AROMA MAX 103 C/30  ;000001;000048;00;20190430;GE01W071;GE01W071;PL;000001;00001712090
1965;1299;PA;06759;02049;1058327;FILTRO DE PAPEL 3 CORACOES 103     ;000001;000040;00;20190430;GE01W071;GE01W071;PL;000001;00001711161
1980;1299;PA;06959;00090;0341097;GUARD FD GRAND HOTEL 24X24 C50 COQ ;000001;000090;00;20190430;GE01W071;GE01W071;PL;000001;00001710977
1965;1299;PA;08366;00041;0249799;GUARD LIPS FOLHA DUP 33,5X33  C/50 ;000001;000048;00;20190430;GE01W071;GE01W071;PL;000001;00001710930
1965;1299;PA;21693;00033;0182324;FILME PVC 30M MAJIPACK INPROCO     ;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001710896
1965;1299;PA;39945;00044;1110636;SACO LIXO EMBALIXO FECHA FACIL 30L ;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001711338
1965;1299;PA;39945;00062;1144166;SACO P LIXO EMBALIXO PTO REFOR 50L ;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001711461
